ID,Label,Pred,Confidence
2024080200025770,0,0,0.9999896287918091
2024080200006047,1,1,0.9976847171783447
2024080200025654,1,1,0.9999693632125854
2024080200028438,1,1,0.9998672008514404
2024080200007142,1,1,0.9999804496765137
2024080200016547,0,0,0.9999879598617554
2024080200017589,0,0,0.9999825954437256
2024080200015902,0,0,0.9999892711639404
2024080200002881,0,0,0.9999899864196777
2024080200019516,0,0,0.99998939037323
2024080200029095,0,0,0.9999877214431763
2024080200024938,0,0,0.9999821186065674
2024080200008936,0,0,0.9999890327453613
2024080200025996,0,0,0.9999891519546509
2024080200006525,0,0,0.9999309778213501
2024080200005109,1,1,0.9999586343765259
2024080200019410,0,0,0.9999881982803345
2024080200024297,1,1,0.9999387264251709
2024080200022280,0,0,0.9999897480010986
2024080200011271,1,1,0.9999812841415405
2024080200015385,1,1,0.9999691247940063
2024080200007943,0,0,0.9999890327453613
2024080200021264,1,1,0.9998175501823425
2024080200005172,0,0,0.9999715089797974
2024080200006442,1,1,0.9999829530715942
2024080200003870,0,0,0.9999839067459106
2024080200003934,1,1,0.9999822378158569
2024080200018481,0,0,0.9999896287918091
2024080200023032,0,0,0.9998683929443359
2024080200030892,0,0,0.9968168139457703
2024080200016829,1,1,0.9999454021453857
2024080200016242,0,0,0.9999862909317017
2024080200008783,0,0,0.9999865293502808
2024080200018472,0,0,0.9999899864196777
2024080200030563,1,1,0.9999845027923584
2024080200014480,1,1,0.9999802112579346
2024080200013435,0,0,0.9999872446060181
2024080200022026,1,1,0.9999779462814331
2024080200013305,0,0,0.9999892711639404
2024080200026207,0,0,0.9999865293502808
2024080200023028,1,1,0.9999761581420898
2024080200023426,0,0,0.999810516834259
2024080200025614,1,1,0.9999749660491943
2024080200025286,1,1,0.9999767541885376
2024080200003495,0,0,0.9999855756759644
2024080200000933,0,0,0.999984860420227
2024080200009508,0,0,0.9999895095825195
2024080200002338,0,0,0.9999805688858032
2024080200008600,0,0,0.9999858140945435
2024080200006466,1,1,0.9999803304672241
2024080200009355,1,1,0.999983549118042
2024080200020572,0,0,0.9999879598617554
2024080200026244,0,0,0.9993977546691895
2024080200000629,1,1,0.9999136924743652
2024080200017562,0,0,0.9999885559082031
2024080200006923,0,0,0.9999896287918091
2024080200025390,0,0,0.9999899864196777
2024080200029564,0,0,0.9999890327453613
2024080200000460,1,1,0.9999775886535645
2024080200028990,0,0,0.9999877214431763
2024080200006848,1,1,0.999885082244873
2024080200013263,1,1,0.9999836683273315
2024080200001048,1,1,0.9805760979652405
2024080200003819,1,1,0.9999822378158569
2024080200027601,0,0,0.9999903440475464
2024080200008824,1,1,0.9999825954437256
2024080200026001,0,0,0.9999834299087524
2024080200005167,0,0,0.9999896287918091
2024080200031942,0,0,0.9999885559082031
2024080200027700,0,0,0.9999885559082031
2024080200025180,0,0,0.9999895095825195
2024080200028171,0,0,0.9999897480010986
2024080200009393,0,0,0.999988317489624
2024080200014259,0,0,0.9999866485595703
2024080200002171,1,1,0.999891996383667
2024080200017508,1,1,0.9999796152114868
2024080200004375,1,1,0.9997497200965881
2024080200006251,1,1,0.9798994064331055
2024080200002552,0,0,0.9975249171257019
2024080200018386,0,0,0.9999898672103882
2024080200016882,0,0,0.9999769926071167
2024080200008422,0,0,0.9999821186065674
2024080200002921,1,1,0.9999847412109375
2024080200030641,0,0,0.9999896287918091
2024080200019210,0,0,0.9999868869781494
2024080200005299,1,1,0.9999825954437256
2024080200014118,0,0,0.9999876022338867
2024080200018850,0,0,0.9999874830245972
2024080200024398,0,0,0.9999769926071167
2024080200018211,1,1,0.999982476234436
2024080200017949,0,0,0.9999899864196777
2024080200023585,1,1,0.9999794960021973
2024080200023455,0,0,0.99998939037323
2024080200008841,0,0,0.9999887943267822
2024080200022534,1,1,0.9999841451644897
2024080200031004,0,0,0.9999885559082031
2024080200021585,0,0,0.999985933303833
2024080200030774,0,0,0.9999891519546509
2024080200002700,1,1,0.999983549118042
2024080200017922,0,0,0.9999868869781494
2024080200025574,0,0,0.9999904632568359
2024080200005056,0,0,0.999982476234436
2024080200029860,0,0,0.9999901056289673
2024080200023039,0,0,0.9999891519546509
2024080200000577,1,1,0.9999761581420898
2024080200001973,0,0,0.999988317489624
2024080200028468,0,0,0.9999898672103882
2024080200010348,0,0,0.9999896287918091
2024080200015532,0,0,0.9999879598617554
2024080200018200,0,0,0.9999892711639404
2024080200012721,0,0,0.9999897480010986
2024080200017246,1,1,0.9999791383743286
2024080200004819,0,0,0.9999901056289673
2024080200026694,0,0,0.9999891519546509
2024080200007857,0,0,0.9999834299087524
2024080200016429,0,0,0.9999872446060181
2024080200008241,1,1,0.9999815225601196
2024080200015662,0,0,0.9999815225601196
2024080200021910,1,1,0.9999624490737915
2024080200007256,0,0,0.9999858140945435
2024080200027716,0,0,0.9999899864196777
2024080200018050,0,0,0.9999884366989136
2024080200011952,0,0,0.908176064491272
2024080200004248,1,1,0.9999827146530151
2024080200013954,0,0,0.9999904632568359
2024080200016610,0,0,0.9999899864196777
2024080200030076,0,0,0.9999872446060181
2024080200028839,0,0,0.99998939037323
2024080200021249,0,0,0.9999901056289673
2024080200012437,0,0,0.9999872446060181
2024080200021608,1,1,0.9999676942825317
2024080200004122,0,0,0.9999877214431763
2024080200017340,0,0,0.999988317489624
2024080200018722,1,1,0.9999761581420898
2024080200025527,1,1,0.9999797344207764
2024080200012480,0,0,0.9999604225158691
2024080200002495,0,0,0.9999899864196777
2024080200019057,1,1,0.999981164932251
2024080200012354,0,0,0.9999760389328003
2024080200015163,0,0,0.9999898672103882
2024080200014008,0,0,0.9999873638153076
2024080200024022,0,0,0.9999898672103882
2024080200022793,1,1,0.9999819993972778
2024080200018504,0,0,0.9999890327453613
2024080200012806,1,1,0.9999834299087524
2024080200015162,0,0,0.9999886751174927
2024080200014927,1,1,0.9999790191650391
2024080200023191,0,0,0.9999895095825195
2024080200023072,0,0,0.9999889135360718
2024080200011081,0,0,0.9999860525131226
2024080200030757,0,0,0.9999895095825195
2024080200003886,0,0,0.9999899864196777
2024080200021365,1,1,0.9999821186065674
2024080200028155,0,0,0.9999896287918091
2024080200004258,0,0,0.9999899864196777
2024080200009663,0,0,0.9999896287918091
2024080200011596,0,0,0.999969482421875
2024080200020124,0,0,0.9999886751174927
2024080200031718,0,0,0.9989563226699829
2024080200022933,1,1,0.9999629259109497
2024080200022303,1,1,0.9999831914901733
2024080200006263,0,0,0.9999896287918091
2024080200022283,0,0,0.999988317489624
2024080200024224,1,1,0.9999822378158569
2024080200002560,1,1,0.9999830722808838
2024080200015914,0,0,0.9999895095825195
2024080200005265,0,0,0.9999876022338867
2024080200004808,0,0,0.9999895095825195
2024080200009316,0,0,0.9999902248382568
2024080200015995,0,0,0.9999864101409912
2024080200024282,0,0,0.9999899864196777
2024080200012204,1,1,0.9999778270721436
2024080200004787,0,0,0.9999891519546509
2024080200008665,0,0,0.9999884366989136
2024080200010409,0,0,0.9999877214431763
2024080200019434,0,0,0.9999899864196777
2024080200029824,0,0,0.9977390766143799
2024080200008554,0,0,0.9999788999557495
2024080200030421,1,1,0.9999836683273315
2024080200015489,0,0,0.9999600648880005
2024080200026456,0,0,0.9999897480010986
2024080200008108,0,0,0.9983886480331421
2024080200001621,1,1,0.9999837875366211
2024080200024069,0,0,0.9999864101409912
2024080200017866,1,1,0.999189555644989
2024080200019191,1,1,0.9997898936271667
2024080200018294,0,0,0.9999903440475464
2024080200029438,0,0,0.9504016637802124
2024080200000348,0,0,0.99998939037323
2024080200019991,0,0,0.999984622001648
2024080200017593,0,0,0.9999899864196777
2024080200000901,0,0,0.99998939037323
2024080200024175,0,0,0.9948070645332336
2024080200008750,0,0,0.9999895095825195
2024080200025538,1,1,0.9999768733978271
2024080200028911,1,1,0.9999814033508301
2024080200013354,1,1,0.9999445676803589
2024080200029496,0,0,0.9999806880950928
2024080200028192,1,1,0.9999810457229614
2024080200015356,0,0,0.9999879598617554
2024080200006424,0,0,0.999987006187439
2024080200028089,0,0,0.9999897480010986
2024080200001527,0,0,0.9999896287918091
2024080200015742,0,0,0.99998939037323
2024080200027101,0,0,0.9999884366989136
2024080200004846,0,0,0.9999902248382568
2024080200016803,1,1,0.9999842643737793
2024080200013196,0,0,0.9999899864196777
2024080200004210,1,1,0.9999797344207764
2024080200004554,0,0,0.9999886751174927
2024080200011307,0,0,0.9999899864196777
2024080200006643,0,0,0.9999891519546509
2024080200006600,0,0,0.9999891519546509
2024080200008701,0,0,0.9999902248382568
2024080200021990,0,0,0.9999901056289673
2024080200002622,0,0,0.999987006187439
2024080200002538,0,0,0.9999873638153076
2024080200027763,0,0,0.9999885559082031
2024080200028742,0,0,0.9999898672103882
2024080200013141,1,1,0.9999412298202515
2024080200024854,0,0,0.9999899864196777
2024080200029350,0,0,0.999985933303833
2024080200018939,0,0,0.9999895095825195
2024080200010078,0,0,0.9999895095825195
2024080200002294,0,0,0.9999808073043823
2024080200010107,0,0,0.999956488609314
2024080200026799,0,0,0.9999864101409912
2024080200026043,0,0,0.9999898672103882
2024080200004574,0,0,0.9999878406524658
2024080200017860,0,0,0.999984860420227
2024080200000502,1,1,0.9999836683273315
2024080200024383,0,0,0.9999897480010986
2024080200019049,0,0,0.9999899864196777
2024080200026716,0,0,0.9999899864196777
2024080200002326,0,0,0.9999816417694092
2024080200020748,0,0,0.9999843835830688
2024080200001263,0,0,0.9999898672103882
2024080200028610,0,0,0.9999886751174927
2024080200012891,1,1,0.9991125464439392
2024080200003137,0,0,0.9999871253967285
2024080200005762,0,0,0.9999349117279053
2024080200002146,0,0,0.9999806880950928
2024080200013559,0,0,0.9999887943267822
2024080200029299,1,1,0.9999767541885376
2024080200010084,0,0,0.9999889135360718
2024080200000099,0,0,0.9999874830245972
2024080200003054,0,0,0.9999867677688599
2024080200006286,0,0,0.9999898672103882
2024080200029308,1,1,0.9999778270721436
2024080200004630,0,0,0.9999881982803345
2024080200001255,0,0,0.9999898672103882
2024080200012228,0,0,0.9999477863311768
2024080200015782,0,0,0.9999890327453613
2024080200003533,1,1,0.9999819993972778
2024080200021159,1,1,0.9999780654907227
2024080200015595,0,0,0.9999877214431763
2024080200002926,0,0,0.9999891519546509
2024080200009831,0,0,0.9996205568313599
2024080200023049,1,1,0.9999781847000122
2024080200015682,0,0,0.9999896287918091
2024080200011040,0,0,0.9992708563804626
2024080200012717,0,0,0.9999897480010986
2024080200006022,0,0,0.9999886751174927
2024080200025341,0,0,0.9999874830245972
2024080200026803,1,1,0.999976396560669
2024080200003833,0,0,0.9999408721923828
2024080200002016,0,0,0.9999804496765137
2024080200001935,0,0,0.9999891519546509
2024080200009249,1,1,0.9994267225265503
2024080200022307,0,0,0.9999896287918091
2024080200026469,0,0,0.9999854564666748
2024080200020635,0,0,0.9999732971191406
2024080200013051,0,0,0.9999905824661255
2024080200012590,0,0,0.9999877214431763
2024080200014955,1,1,0.9999492168426514
2024080200001337,0,0,0.9999889135360718
2024080200003423,1,1,0.9999798536300659
2024080200012769,0,0,0.9999426603317261
2024080200022315,0,0,0.9999898672103882
2024080200024191,0,0,0.9998935461044312
2024080200027348,0,0,0.9999892711639404
2024080200022531,0,0,0.9999709129333496
2024080200014803,0,0,0.9999876022338867
2024080200018732,0,0,0.9999876022338867
2024080200015426,1,1,0.9999808073043823
2024080200003466,1,1,0.9999830722808838
2024080200006916,1,1,0.999982476234436
2024080200029803,0,0,0.9999902248382568
2024080200003665,0,0,0.9999854564666748
2024080200031327,0,0,0.9999884366989136
2024080200004482,0,0,0.9981618523597717
2024080200005387,0,0,0.9999481439590454
2024080200000213,1,1,0.9999785423278809
2024080200009758,0,0,0.9898870587348938
2024080200019985,0,0,0.9999892711639404
2024080200001566,0,0,0.9999858140945435
2024080200001286,0,0,0.99998939037323
2024080200005615,0,0,0.9998735189437866
2024080200015861,0,0,0.9999876022338867
2024080200005234,0,0,0.9999791383743286
2024080200007123,0,0,0.9999898672103882
2024080200017333,0,0,0.9999892711639404
2024080200005866,1,1,0.9999774694442749
2024080200019566,0,0,0.9146109819412231
2024080200012196,0,0,0.9999897480010986
2024080200019809,1,1,0.9999830722808838
2024080200029855,0,0,0.9999903440475464
2024080200027009,0,0,0.9999892711639404
2024080200031939,0,0,0.9999674558639526
2024080200022202,0,0,0.9999891519546509
2024080200007593,0,0,0.9999897480010986
2024080200010747,0,0,0.99998939037323
2024080200031935,1,1,0.9999662637710571
2024080200002406,1,1,0.9999821186065674
2024080200006947,0,0,0.9962233304977417
2024080200001671,0,0,0.9999809265136719
2024080200018638,0,0,0.9999902248382568
2024080200022236,0,0,0.9999783039093018
2024080200017793,0,0,0.9999878406524658
2024080200030256,1,1,0.9999796152114868
2024080200028334,0,0,0.9999845027923584
2024080200023575,1,1,0.9999767541885376
2024080200012820,1,1,0.9999815225601196
2024080200022159,1,1,0.9999809265136719
2024080200021363,0,0,0.99997878074646
2024080200027445,0,0,0.9999896287918091
2024080200012678,0,0,0.9999879598617554
2024080200013415,1,1,0.9999840259552002
2024080200013247,0,0,0.9999808073043823
2024080200013555,0,0,0.9999897480010986
2024080200019998,0,0,0.9999889135360718
2024080200024475,1,1,0.9999831914901733
2024080200010450,1,1,0.9999802112579346
2024080200020370,0,0,0.999737560749054
2024080200030677,1,1,0.999981164932251
2024080200022667,0,0,0.9999896287918091
2024080200022067,1,1,0.9999825954437256
2024080200028068,0,0,0.9998075366020203
2024080200025264,0,0,0.9999899864196777
2024080200001679,0,0,0.9999901056289673
2024080200003307,0,0,0.9999276399612427
2024080200011296,0,0,0.9999902248382568
2024080200011886,0,0,0.999982476234436
2024080200011712,1,1,0.999977707862854
2024080200027732,1,1,0.9999828338623047
2024080200023255,1,1,0.9999839067459106
2024080200013142,0,0,0.99998939037323
2024080200026814,0,0,0.9999892711639404
2024080200001235,0,0,0.9999668598175049
2024080200013896,0,0,0.999988317489624
2024080200030008,1,1,0.9999829530715942
2024080200023513,0,0,0.9999897480010986
2024080200015202,0,0,0.9999344348907471
2024080200003129,0,0,0.9999867677688599
2024080200019284,0,0,0.9999878406524658
2024080200031860,0,0,0.9999899864196777
2024080200022036,0,0,0.9999853372573853
2024080200004849,0,0,0.999974250793457
2024080200020050,0,0,0.9999874830245972
2024080200009163,0,0,0.9999814033508301
2024080200015585,0,0,0.9999889135360718
2024080200009499,0,0,0.9999898672103882
2024080200028517,1,1,0.9999803304672241
2024080200017996,0,0,0.9999897480010986
2024080200024232,0,0,0.9999735355377197
2024080200015785,0,0,0.9999884366989136
2024080200009824,0,0,0.9999871253967285
2024080200011380,0,0,0.9999881982803345
2024080200004855,1,1,0.9952455163002014
2024080200008142,0,0,0.9999896287918091
2024080200001195,1,1,0.9999831914901733
2024080200025825,1,1,0.9999817609786987
2024080200008787,0,0,0.9999886751174927
2024080200007625,1,1,0.9999752044677734
2024080200002966,0,0,0.9999895095825195
2024080200005953,1,1,0.9999828338623047
2024080200026280,0,0,0.9999897480010986
2024080200003951,0,0,0.9999896287918091
2024080200028772,0,0,0.9999780654907227
2024080200028809,0,0,0.99998939037323
2024080200007993,1,1,0.9999815225601196
2024080200006577,0,0,0.9999884366989136
2024080200024727,0,0,0.9999897480010986
2024080200004603,0,0,0.9999898672103882
2024080200014546,0,0,0.9999610185623169
2024080200026687,1,1,0.9999828338623047
2024080200030488,1,1,0.9999570846557617
2024080200010591,0,0,0.9999886751174927
2024080200002983,1,1,0.9999852180480957
2024080200027048,1,1,0.9999834299087524
2024080200004938,0,0,0.9999884366989136
2024080200007264,1,1,0.9996480941772461
2024080200031389,1,1,0.9999809265136719
2024080200017262,0,0,0.9999614953994751
2024080200001850,0,0,0.9988102912902832
2024080200009484,1,1,0.9999831914901733
2024080200021063,0,0,0.9999892711639404
2024080200023115,1,1,0.9999821186065674
2024080200009973,0,0,0.9999886751174927
2024080200014630,1,1,0.9992857575416565
2024080200006507,1,1,0.9999783039093018
2024080200017027,0,0,0.9999901056289673
2024080200023567,0,0,0.9999830722808838
2024080200017290,0,0,0.9999897480010986
2024080200023645,0,0,0.9999659061431885
2024080200014717,0,0,0.9999903440475464
2024080200006969,0,0,0.9999898672103882
2024080200026372,0,0,0.9999899864196777
2024080200030642,0,0,0.999988317489624
2024080200025049,1,1,0.9999479055404663
2024080200012198,0,0,0.9999884366989136
2024080200011988,1,1,0.9999836683273315
2024080200011936,0,0,0.999983549118042
2024080200022615,0,0,0.9999902248382568
2024080200031114,1,1,0.9999524354934692
2024080200007184,0,0,0.9999879598617554
2024080200020571,0,0,0.9999773502349854
2024080200023905,0,0,0.9999799728393555
2024080200024260,0,0,0.9999821186065674
2024080200028206,0,0,0.9933459758758545
2024080200021574,1,1,0.9999831914901733
2024080200012215,0,0,0.9999885559082031
2024080200031118,0,0,0.9999890327453613
2024080200005153,0,0,0.99998939037323
2024080200023333,0,0,0.9999806880950928
2024080200002249,0,0,0.999985933303833
2024080200022911,1,1,0.9999806880950928
2024080200009858,1,1,0.9999837875366211
2024080200007475,1,1,0.9999239444732666
2024080200003281,0,0,0.9999899864196777
2024080200029292,0,0,0.9999797344207764
2024080200026058,0,0,0.9999889135360718
2024080200010846,0,0,0.9999901056289673
2024080200022879,0,0,0.9999896287918091
2024080200011097,0,0,0.9999754428863525
2024080200016653,1,1,0.9999697208404541
2024080200031980,0,0,0.9999902248382568
2024080200007281,1,1,0.9999778270721436
2024080200009549,0,0,0.99998939037323
2024080200006327,0,0,0.9999357461929321
2024080200017624,0,0,0.9999884366989136
2024080200003840,0,0,0.9999881982803345
2024080200030877,1,1,0.999984622001648
2024080200031147,1,1,0.999977707862854
2024080200004189,0,0,0.9999887943267822
2024080200000494,0,0,0.9999874830245972
2024080200002517,0,0,0.999970555305481
2024080200021420,0,0,0.9999864101409912
2024080200007991,0,0,0.9999897480010986
2024080200013583,0,0,0.9999884366989136
2024080200010056,0,0,0.9999878406524658
2024080200002752,0,0,0.9999898672103882
2024080200026415,0,0,0.999987006187439
2024080200002871,0,0,0.99998939037323
2024080200029104,0,0,0.9999890327453613
2024080200012929,0,0,0.9999896287918091
2024080200023906,1,1,0.9999821186065674
2024080200002786,0,0,0.9999902248382568
2024080200021281,1,1,0.9999839067459106
2024080200016913,0,0,0.9999884366989136
2024080200029648,0,0,0.9999880790710449
2024080200018579,1,1,0.9999815225601196
2024080200015400,0,0,0.9999896287918091
2024080200012513,0,0,0.999988317489624
2024080200002776,0,0,0.9999830722808838
2024080200029710,0,0,0.9999898672103882
2024080200024636,1,1,0.9999843835830688
2024080200024617,0,0,0.9999827146530151
2024080200010068,1,1,0.9999821186065674
2024080200009631,1,1,0.9999794960021973
2024080200025202,0,0,0.9999896287918091
2024080200016468,0,0,0.9999898672103882
2024080200026636,1,1,0.9999843835830688
2024080200010739,0,0,0.9999899864196777
2024080200015471,0,0,0.9999573230743408
2024080200029678,0,0,0.9989619255065918
2024080200030016,1,1,0.9999755620956421
2024080200011833,0,0,0.9999899864196777
2024080200031857,0,0,0.9999867677688599
2024080200021252,0,0,0.9999895095825195
2024080200028923,0,0,0.9999897480010986
2024080200013344,1,1,0.9999775886535645
2024080200017308,1,1,0.9999853372573853
2024080200008251,0,0,0.9999901056289673
2024080200007035,1,1,0.9999818801879883
2024080200018574,0,0,0.9999860525131226
2024080200005550,1,1,0.9999765157699585
2024080200017990,0,0,0.9999899864196777
2024080200023755,0,0,0.9999877214431763
2024080200003070,1,1,0.9999765157699585
2024080200006796,0,0,0.999988317489624
2024080200006629,0,0,0.9999891519546509
2024080200030490,0,0,0.9999898672103882
2024080200021295,1,1,0.9999821186065674
2024080200009821,0,0,0.9999899864196777
2024080200017021,0,0,0.9999896287918091
2024080200023295,0,0,0.9999902248382568
2024080200015098,0,0,0.99998939037323
2024080200013501,0,0,0.9999898672103882
2024080200010902,1,1,0.9999799728393555
2024080200031480,0,0,0.9999891519546509
2024080200002258,0,0,0.999909520149231
2024080200010651,0,0,0.9999873638153076
2024080200016935,0,0,0.999988317489624
2024080200010534,1,1,0.999963641166687
2024080200009920,1,1,0.999902606010437
2024080200030574,0,0,0.9999828338623047
2024080200005444,0,0,0.9999351501464844
2024080200005926,0,0,0.9999886751174927
2024080200025521,0,0,0.9999898672103882
2024080200003255,0,0,0.9999895095825195
2024080200008451,0,0,0.9999899864196777
2024080200007230,0,0,0.9999903440475464
2024080200018228,0,0,0.999902606010437
2024080200022290,1,1,0.9999799728393555
2024080200001115,1,1,0.9999727010726929
2024080200030987,0,0,0.9999902248382568
2024080200016585,0,0,0.9999901056289673
2024080200005669,0,0,0.9999887943267822
2024080200030353,1,1,0.9999840259552002
2024080200019063,0,0,0.9999847412109375
2024080200017722,0,0,0.9999872446060181
2024080200014520,0,0,0.999792754650116
2024080200014373,0,0,0.9999887943267822
2024080200011286,1,1,0.9999808073043823
2024080200021480,1,1,0.9999843835830688
2024080200014243,0,0,0.9999885559082031
2024080200004713,0,0,0.9999887943267822
2024080200004436,1,1,0.9999808073043823
2024080200006795,0,0,0.9974836707115173
2024080200010205,0,0,0.999988317489624
2024080200015606,1,1,0.9999735355377197
2024080200003120,0,0,0.9999899864196777
2024080200026544,0,0,0.99998939037323
2024080200024880,0,0,0.9999902248382568
2024080200020182,0,0,0.9999902248382568
2024080200011223,0,0,0.9999876022338867
2024080200007448,1,1,0.9999842643737793
2024080200029587,0,0,0.9999873638153076
2024080200027889,0,0,0.9999901056289673
2024080200004568,0,0,0.9999889135360718
2024080200022913,0,0,0.9999898672103882
2024080200006914,1,1,0.9999809265136719
2024080200018942,0,0,0.9999819993972778
2024080200001296,1,1,0.9999831914901733
2024080200011323,0,0,0.9956448078155518
2024080200021390,0,0,0.9999867677688599
2024080200009263,0,0,0.9999898672103882
2024080200028866,1,1,0.9999793767929077
2024080200001096,0,0,0.9999889135360718
2024080200020742,0,0,0.9999672174453735
2024080200028167,0,0,0.999987006187439
2024080200024110,0,0,0.99998939037323
2024080200004379,1,1,0.9999828338623047
2024080200016312,0,0,0.9999889135360718
2024080200015616,0,0,0.9999897480010986
2024080200016153,1,1,0.9999809265136719
2024080200023015,0,0,0.9999815225601196
2024080200016478,0,0,0.9999895095825195
2024080200028379,0,0,0.9999898672103882
2024080200024071,0,0,0.9999896287918091
2024080200008957,0,0,0.9999901056289673
2024080200007942,1,1,0.9999829530715942
2024080200014486,1,1,0.9999682903289795
2024080200004670,0,0,0.9990854263305664
2024080200018857,0,0,0.9999886751174927
2024080200001541,1,1,0.9999310970306396
2024080200001098,1,1,0.9999735355377197
2024080200024103,0,0,0.9999830722808838
2024080200030281,0,0,0.9998043179512024
2024080200014934,0,0,0.9999897480010986
2024080200008863,0,0,0.9999874830245972
2024080200031342,0,0,0.9999896287918091
2024080200007387,0,0,0.9999902248382568
2024080200009034,0,0,0.9999879598617554
2024080200015298,0,0,0.9988804459571838
2024080200016554,0,0,0.9999898672103882
2024080200000225,0,0,0.9999871253967285
2024080200004249,0,0,0.999985933303833
2024080200004437,0,0,0.9999903440475464
2024080200029812,0,0,0.9999897480010986
2024080200029429,0,0,0.9999878406524658
2024080200008158,1,1,0.9999831914901733
2024080200021946,0,0,0.9999880790710449
2024080200008941,1,1,0.9999840259552002
2024080200018120,0,0,0.9999810457229614
2024080200007813,1,1,0.999980092048645
2024080200015429,0,0,0.9993378520011902
2024080200027823,0,0,0.999988317489624
2024080200029139,1,1,0.9999785423278809
2024080200012575,0,0,0.9955006241798401
2024080200000431,1,1,0.9999797344207764
2024080200022767,0,0,0.9999903440475464
2024080200009609,1,1,0.9999822378158569
2024080200012184,1,1,0.9999850988388062
2024080200022150,1,1,0.9999827146530151
2024080200007898,0,0,0.9999024868011475
2024080200021692,1,1,0.9999834299087524
2024080200022674,0,0,0.9999901056289673
2024080200024365,0,0,0.9999881982803345
2024080200018781,0,0,0.9999881982803345
2024080200010666,0,0,0.9999892711639404
2024080200027287,1,1,0.9999817609786987
2024080200030113,1,1,0.9999805688858032
2024080200005923,0,0,0.9999880790710449
2024080200024826,0,0,0.9063454866409302
2024080200026651,0,0,0.999974250793457
2024080200010917,0,0,0.9999873638153076
2024080200003732,0,0,0.9999896287918091
2024080200016097,0,0,0.9999783039093018
2024080200013984,0,0,0.994877815246582
2024080200017487,0,0,0.99998939037323
2024080200020935,1,1,0.9998822212219238
2024080200026678,0,0,0.9999861717224121
2024080200010782,1,1,0.9999793767929077
2024080200007707,0,0,0.9999874830245972
2024080200027172,0,0,0.9999450445175171
